 Complete Initializing Legendre Pseudospectral Operators
 Complete Initializing RK Parameters
 dt=  1.562500000000000E-002
  1.562500000000000E-002  2.032196950760706E-004
  3.125000000000000E-002  4.373241172118542E-004
  4.687500000000000E-002  6.622403604525373E-004
  6.250000000000000E-002  8.564768471394923E-004
  7.812500000000000E-002  1.011458687881772E-003
  9.375000000000000E-002  1.127089648428448E-003
  0.109375000000000       1.208378554334422E-003
  0.125000000000000       1.262957972438750E-003
  0.140625000000000       1.299328815076606E-003
  0.156250000000000       1.325679503305255E-003
  0.171875000000000       1.349147833773601E-003
  0.187500000000000       1.375414570705780E-003
  0.203125000000000       1.408538024782358E-003
  0.218750000000000       1.450957316891710E-003
  0.234375000000000       1.503608080575924E-003
  0.250000000000000       1.566107855850096E-003
  0.265625000000000       1.636979446853148E-003
  0.281250000000000       1.713889282860204E-003
  0.296875000000000       1.793884635945320E-003
  0.312500000000000       1.873618730735105E-003
  0.328125000000000       1.949556643625394E-003
  0.343750000000000       2.018157712617930E-003
  0.359375000000000       2.076032207912415E-003
  0.375000000000000       2.120071449316696E-003
  0.390625000000000       2.147551560836680E-003
  0.406250000000000       2.156211750317549E-003
  0.421875000000000       2.144308486132340E-003
  0.437500000000000       2.110647280828437E-003
  0.453125000000000       2.054594029795465E-003
  0.468750000000000       1.976068021819599E-003
  0.484375000000000       1.875518856471192E-003
  0.500000000000000       1.753889580977885E-003
  0.515625000000000       1.612568401436976E-003
  0.531250000000000       1.453331331593644E-003
  0.546875000000000       1.278278116935816E-003
  0.562500000000000       1.089763712155856E-003
  0.578125000000000       8.903274960186947E-004
  0.593750000000000       6.826222801539217E-004
  0.609375000000000       4.693450090355045E-004
  0.625000000000000       2.531708604229799E-004
  0.640625000000000       2.718357372659685E-004
  0.656250000000000       3.276604180251219E-004
  0.671875000000000       3.875444855387933E-004
  0.687500000000000       5.909885519700397E-004
  0.703125000000000       7.861800053284851E-004
  0.718750000000000       9.716094738201342E-004
  0.734375000000000       1.146060340220800E-003
  0.750000000000000       1.308614146953491E-003
  0.765625000000000       1.458647949092118E-003
  0.781250000000000       1.595824227459297E-003
  0.796875000000000       1.720074129957339E-003
  0.812500000000000       1.831574935273195E-003
  0.828125000000000       1.930722727640610E-003
  0.843750000000000       2.018101333938371E-003
  0.859375000000000       2.094448605266197E-003
  0.875000000000000       2.160621125492979E-003
  0.890625000000000       2.217558400934128E-003
  0.906250000000000       2.266247530836596E-003
  0.921875000000000       2.307689280755892E-003
  0.937500000000000       2.342866383764131E-003
  0.953125000000000       2.372714781422397E-003
  0.968750000000000       2.398098391664549E-003
  0.984375000000000       2.419787858177369E-003
   1.00000000000000       2.438443599515093E-003
   1.01562500000000       2.454603339993894E-003
   1.03125000000000       2.468674171876697E-003
   1.04687500000000       2.480929072884580E-003
   1.06250000000000       2.491507687503391E-003
   1.07812500000000       2.500421077343246E-003
   1.09375000000000       2.507560057006863E-003
   1.10937500000000       2.512706658886421E-003
   1.12500000000000       2.515548214112595E-003
   1.14062500000000       2.515693497907256E-003
   1.15625000000000       2.512690365815806E-003
   1.17187500000000       2.506044302282406E-003
   1.18750000000000       2.495237313784204E-003
   1.20312500000000       2.479746624083790E-003
   1.21875000000000       2.459062667454659E-003
   1.23437500000000       2.432705925190848E-003
   1.25000000000000       2.400242209286141E-003
   1.26562500000000       2.361296062803442E-003
   1.28125000000000       2.315562016865780E-003
   1.29687500000000       2.262813517319717E-003
   1.31250000000000       2.202909407763909E-003
   1.32812500000000       2.135797927829919E-003
   1.34375000000000       2.061518254539929E-003
   1.35937500000000       1.980199678552896E-003
   1.37500000000000       1.892058564815224E-003
   1.39062500000000       1.797393297356842E-003
   1.40625000000000       1.696577449853631E-003
   1.42187500000000       1.590051456523023E-003
   1.43750000000000       1.478313081578642E-003
   1.45312500000000       1.361906999797213E-003
   1.46875000000000       1.241413805923908E-003
   1.48437500000000       1.117438767094137E-003
   1.50000000000000       9.906006207860418E-004
   1.51562500000000       8.615207018528581E-004
   1.53125000000000       7.308126568693618E-004
   1.54687500000000       5.990729733935662E-004
   1.56250000000000       4.668725169553190E-004
   1.57812500000000       3.347492307769206E-004
   1.59375000000000       2.032021136191275E-004
   1.60937500000000       1.355688088033880E-004
   1.62500000000000       1.573980148955531E-004
   1.64062500000000       1.894882581620072E-004
   1.65625000000000       3.088303889847710E-004
   1.67187500000000       4.316241780140118E-004
   1.68750000000000       5.518310628235268E-004
   1.70312500000000       6.692797726222111E-004
   1.71875000000000       7.838389557599523E-004
   1.73437500000000       8.954125892453035E-004
   1.75000000000000       1.003934816372842E-003
   1.76562500000000       1.109364387316902E-003
   1.78125000000000       1.211678877498734E-003
   1.79687500000000       1.310868853907965E-003
   1.81250000000000       1.406932150868068E-003
   1.82812500000000       1.499868404289839E-003
   1.84375000000000       1.589673977981099E-003
   1.85937500000000       1.676337397545358E-003
   1.87500000000000       1.759835387489916E-003
   1.89062500000000       1.840129585994166E-003
   1.90625000000000       1.917163989985982E-003
   1.92187500000000       1.990863161351136E-003
   1.93750000000000       2.061131203827615E-003
   1.95312500000000       2.127851499884093E-003
   1.96875000000000       2.190887178235762E-003
   1.98437500000000       2.250082265795407E-003
